Tabela,Row,Alpha,B,t,Iteracoes,Success,Objective
10,16,0.46000000000000013,917.1681118379365,0.3631511630897658,34,True,-875363983.5389432
10,17,0.47000000000000014,937.6619071360119,0.36130153872509374,11,True,-894882349.9329269
10,18,0.48000000000000015,958.427862623578,0.3596244079048966,15,True,-915260969.4535711
10,19,0.49000000000000016,978.9083204873955,0.35781259980029534,14,True,-936539178.6512169
10,20,0.5000000000000002,999.3472445415341,0.35600520704860233,10,True,-958758866.2064213
10,21,0.5100000000000002,1019.7798666345426,0.35422106654610563,32,True,-981964638.4111621
10,22,0.5200000000000002,1040.1192470715762,0.35241917260969813,14,True,-1006204004.346861
10,23,0.5300000000000002,1060.2175951469908,0.35053647750256905,12,True,-1031527581.2900108
10,24,0.5400000000000003,1080.5529021776474,0.3487922074907415,8,True,-1057989314.4783695
10,25,0.5500000000000003,1100.3870977923066,0.34686252896557296,10,True,-1085646724.805113
10,26,0.5600000000000003,1120.236826997552,0.3449787804683805,9,True,-1114561157.341508
10,27,0.5700000000000003,1139.982169982483,0.3430910966617997,10,True,-1144798086.2459831
10,28,0.5800000000000003,1159.5705953854474,0.3411816214382755,11,True,-1176427420.5562048
10,29,0.5900000000000003,1179.0757424479236,0.33928164477967915,11,True,-1209523850.7940235
10,30,0.6000000000000003,1198.3162330565642,0.33732678188917964,27,True,-1244167226.3340895
11,0,0.3,585.7141094741086,0.3908451202723057,36,True,-98367833.11681047
11,1,0.31,606.4778221155085,0.3892018511119188,36,True,-99794429.17225553
11,2,0.32,627.3035245258503,0.38758433375096624,43,True,-101293393.14651072
11,3,0.33,648.163224875231,0.3859630538887691,39,True,-102866653.86092184
11,4,0.34,669.0341928665046,0.38431921003519215,35,True,-104516323.10374576
11,5,0.35000000000000003,689.9505821085157,0.38269091004417694,92,True,-106244698.99154346
11,6,0.36000000000000004,710.8664720742913,0.38103786887100805,33,True,-108054270.46898763
11,7,0.37000000000000005,731.8182861181639,0.3793972783970325,39,True,-109947722.96644497
11,8,0.38000000000000006,753.0205535502163,0.3779452838193518,34,True,-111927943.4851827
11,9,0.39000000000000007,773.7291029131754,0.37607914694863287,27,True,-113998036.57056399
11,10,0.4000000000000001,794.6296162393257,0.3743661320167553,10,True,-116161317.01174119
11,11,0.4100000000000001,815.6198076679158,0.3727168950693834,12,True,-118421336.31818414
11,12,0.4200000000000001,836.5357018864378,0.37101364953548377,11,True,-120781885.54277577
11,13,0.4300000000000001,857.4455691239012,0.36931024507986193,15,True,-123247009.75278158
11,14,0.4400000000000001,878.3268878949942,0.3675948793648876,23,True,-125821021.64525464
11,15,0.4500000000000001,899.1768014195128,0.3658695684039032,11,True,-128508516.73867372
11,16,0.46000000000000013,919.966167337037,0.3641207267660135,11,True,-131314389.98149
11,17,0.47000000000000014,940.7476020409821,0.362382904873846,10,True,-134243853.91665265
11,18,0.48000000000000015,961.429161566853,0.36060730092359616,12,True,-137302458.52346954
11,19,0.49000000000000016,982.0557975544473,0.3588236991639617,18,True,-140496112.82431528
11,20,0.5000000000000002,1002.6056049254962,0.357024121790926,13,True,-143831108.5036617
11,21,0.5100000000000002,1023.1095843104085,0.35522747848471103,21,True,-147314145.6114433
11,22,0.5200000000000002,1043.5059381739554,0.35340659394911444,11,True,-150952360.5283523
11,23,0.5300000000000002,1063.7770911421123,0.3515580437280803,14,True,-154753356.5358617
11,24,0.5400000000000003,1084.0527460894434,0.3497434794494619,20,True,-158725237.08651283
11,25,0.5500000000000003,1104.0941313779854,0.347860438800897,23,True,-162876642.16528288
11,26,0.5600000000000003,1124.0429927634416,0.34597562274366817,11,True,-167216787.722306
11,27,0.5700000000000003,1143.8903549364322,0.3440876312944194,9,True,-171755509.20069048
11,28,0.5800000000000003,1163.613416177772,0.3421899444301536,44,True,-176503308.72501156
11,29,0.5900000000000003,1183.273780590883,0.34030828504514077,8,True,-181471406.85588896
11,30,0.6000000000000003,1202.6635959416494,0.33836804075040017,8,True,-186671799.75655925
12,0,0.3,585.0112631805821,0.39038592213211604,37,True,-131177614.4891186
12,1,0.31,605.7531188992979,0.38875370401373494,31,True,-133079697.94951132
12,2,0.32,626.5521501009309,0.38714146609726335,32,True,-135078269.14533165
12,3,0.33,647.3839917061538,0.38552428743559314,27,True,-137175898.548946
12,4,0.34,668.2177418200462,0.38387551990387,24,True,-139375400.5772145
12,5,0.35000000000000003,689.0819232610492,0.3822292154870263,191,True,-141679837.94011882
12,6,0.36000000000000004,709.9789872504041,0.3805901383644692,24,True,-144092527.74642074
12,7,0.37000000000000005,730.8834776972271,0.3789384331319588,50,True,-146617048.93830484
12,8,0.38000000000000006,751.7950253919118,0.37727817956171855,150,True,-149257251.29292205
12,9,0.39000000000000007,772.7119525105987,0.37561184354204274,11,True,-152017265.85242847
12,10,0.4000000000000001,793.6155912304815,0.3739288802136474,105,True,-154901516.8598156
12,11,0.4100000000000001,814.5139456558384,0.3722396390252503,14,True,-157914735.1890715
12,12,0.4200000000000001,835.3950202865587,0.37053918399686103,84,True,-161061973.37502316
12,13,0.4300000000000001,856.2642723104952,0.36883491933496015,34,True,-164348622.25711876
12,14,0.4400000000000001,877.1455086175952,0.3671447632664677,11,True,-167780429.2885446
12,15,0.4500000000000001,897.8956125824182,0.36538248141397184,25,True,-171363519.01550156
12,16,0.46000000000000013,918.662003847172,0.36364473184989654,25,True,-175104414.61843678
12,17,0.47000000000000014,939.348244046514,0.36187687767282667,9,True,-179010062.6947294
12,18,0.48000000000000015,959.9983739692664,0.36010834545221965,10,True,-183087859.3678774
12,19,0.49000000000000016,980.5282694228366,0.3582975421279121,61,True,-187345679.11028126
12,20,0.5000000000000002,1001.0919937025943,0.3565287202900629,200,False,-191791906.4898452
12,21,0.5100000000000002,1021.5233844258231,0.35471896855016327,137,True,-196435469.73333922
12,22,0.5200000000000002,1041.8662572833452,0.3528951387294423,17,True,-201285878.7028592
12,23,0.5300000000000002,1062.1178713160405,0.3510595119683967,16,True,-206353265.22028935
12,24,0.5400000000000003,1082.2485570947917,0.3492023413373618,11,True,-211648427.46110493
12,25,0.5500000000000003,1102.3059889525548,0.3473479555434404,13,True,-217182878.30317026
12,26,0.5600000000000003,1122.0836772462094,0.34541353039904205,18,True,-222968897.98062822
12,27,0.5700000000000003,1142.136109539362,0.3436284712573967,9,True,-229019592.090458
12,28,0.5800000000000003,1161.6252139253377,0.34165894528081153,12,True,-235348954.8928164
12,29,0.5900000000000003,1181.055824162143,0.3397116532287451,9,True,-241971936.29783475
12,30,0.6000000000000003,1200.4775102328222,0.337804371985622,10,True,-248904520.4309889
13,0,0.3,584.3458243973447,0.38996522901051256,27,True,-164003788.79943374
13,1,0.31,605.0670800650798,0.388342877899145,28,True,-166380945.1039737
13,2,0.32,625.826982307125,0.38671993526002824,29,True,-168878699.7154482
13,3,0.33,646.6229572505174,0.38509695882792083,28,True,-171500263.503742
13,4,0.34,667.4252960452332,0.3834478376272446,24,True,-174249152.1163412
13,5,0.35000000000000003,688.4976592354949,0.38202567649684804,25,True,-177129189.23358744
13,6,0.36000000000000004,709.144021653197,0.3801812602171942,13,True,-180144525.6589701
13,7,0.37000000000000005,730.0147386217167,0.3785276786518956,32,True,-183299625.40524483
13,8,0.38000000000000006,750.9082378745525,0.376878904974683,13,True,-186599300.207055
13,9,0.39000000000000007,771.7889531575393,0.3752092926853274,11,True,-190048710.89867485
13,10,0.4000000000000001,792.6731127240046,0.37353616356126257,14,True,-193653384.61610398
13,11,0.4100000000000001,813.5376059320604,0.37184600239727134,167,True,-197419231.61665413
13,12,0.4200000000000001,834.3958754750328,0.3701525967051546,16,True,-201352564.0004196
13,13,0.4300000000000001,855.2309944660351,0.3684476679111147,10,True,-205460116.5224551
13,14,0.4400000000000001,876.025983228612,0.36672425373263773,28,True,-209749069.5202177
13,15,0.4500000000000001,896.8557630557098,0.3650323490428452,9,True,-214227074.06430623
13,16,0.46000000000000013,917.5343876280742,0.36326209617785316,46,True,-218902279.92767376
13,17,0.47000000000000014,938.2237504721842,0.36151549970676056,14,True,-223783365.0946156
13,18,0.48000000000000015,958.8329256333757,0.3597430308451834,26,True,-228879569.48493373
13,19,0.49000000000000016,979.386472460636,0.35796251184152644,12,True,-234200730.54507244
13,20,0.5000000000000002,999.8614512547863,0.3561654513291171,14,True,-239757322.5927686
13,21,0.5100000000000002,1020.2699405085182,0.35436159865491257,11,True,-245560499.56352186
13,22,0.5200000000000002,1040.6389881270384,0.3525664521616864,10,True,-251622141.537934
13,23,0.5300000000000002,1060.8070190838744,0.35070804393318106,21,True,-257954905.79081178
13,24,0.5400000000000003,1080.90645777135,0.348852674486082,14,True,-264572281.63875708
13,25,0.5500000000000003,1100.9195475712875,0.3469945847773018,11,True,-271488651.3529956
13,26,0.5600000000000003,1120.7442574894474,0.3450942656618914,8,True,-278719355.7221157
13,27,0.5700000000000003,1140.5264695687274,0.3432155207709344,10,True,-286280766.4431546
13,28,0.5800000000000003,1160.135884318378,0.34130826192411046,82,True,-294190364.26029176
13,29,0.5900000000000003,1179.6688419079906,0.3394128390019833,11,True,-302466825.7601029
13,30,0.6000000000000003,1199.0013763677905,0.33748533779314294,11,True,-311130117.30638033
14,0,0.3,585.9200035594621,0.39073932542105,27,True,-196920116.71732098
14,1,0.31,606.7139110345864,0.3891220452304663,148,True,-199776809.64566308
14,2,0.32,627.7923879649003,0.3877697695779377,31,True,-202778372.60985315
14,3,0.33,648.4086396647588,0.38587481843325905,200,False,-205928680.68631983
14,4,0.34,669.2981499196484,0.3842409384311589,11,True,-209231947.70611405
14,5,0.35000000000000003,690.2224525131342,0.3826116637948411,12,True,-212692778.68252337
14,6,0.36000000000000004,711.1556857741286,0.3809661252919279,17,True,-216316155.96981424
14,7,0.37000000000000005,732.133392457512,0.37933960593793886,12,True,-220107455.05738452
14,8,0.38000000000000006,753.0679506838741,0.3776608810779117,13,True,-224072458.2636853
14,9,0.39000000000000007,774.0290519648128,0.3759936800122469,11,True,-228217370.00729463
14,10,0.4000000000000001,794.9953602010333,0.3743232670638873,13,True,-232548835.13213643
14,11,0.4100000000000001,815.9478073969585,0.37263895531589275,13,True,-237073958.90301198
14,12,0.4200000000000001,836.9094594770769,0.37096076544251194,9,True,-241800329.56987065
14,13,0.4300000000000001,857.8012421839217,0.36923833945122514,14,True,-246736043.4937228
14,14,0.4400000000000001,878.6949132901207,0.36752467170439684,12,True,-251889732.51073235
14,15,0.4500000000000001,899.5513593302995,0.36579737365823584,15,True,-257270594.47478724
14,16,0.46000000000000013,920.3731634829405,0.36406183502212724,11,True,-262888426.37824237
14,17,0.47000000000000014,941.1478305866508,0.362314237618784,18,True,-268753660.70343935
14,18,0.48000000000000015,961.8601093745002,0.3605498913281898,36,True,-274877405.11107224
14,19,0.49000000000000016,982.5074372443182,0.35877148611899595,12,True,-281271485.71255755
14,20,0.5000000000000002,1002.9687154623548,0.3569217302006681,22,True,-287948493.90646374
14,21,0.5100000000000002,1023.5944621962058,0.3551805858283239,31,True,-294921839.5555368
14,22,0.5200000000000002,1043.987937557647,0.35335292947449076,10,True,-302205803.5102614
14,23,0.5300000000000002,1064.3154469520928,0.35152490421796273,48,True,-309815602.18101895
14,24,0.5400000000000003,1084.5226497278486,0.34967481920732524,11,True,-317767452.36204624
14,25,0.5500000000000003,1104.5967079010916,0.3478014348581119,8,True,-326078644.1916398
14,26,0.5600000000000003,1124.6335788552856,0.3459483200148292,12,True,-334767620.5694769
14,27,0.5700000000000003,1144.5578301991425,0.34408559618880663,11,True,-343854063.3417436
14,28,0.5800000000000003,1164.312951904109,0.3421943636109984,18,True,-353358988.6132939
14,29,0.5900000000000003,1183.8926593509955,0.34027679549394746,8,True,-363304849.9860751
14,30,0.6000000000000003,1203.3682085439543,0.33836285405215144,9,True,-373715651.83794993
15,0,0.3,586.7543774016578,0.39167434723978406,27,True,-229729594.13931158
15,1,0.31,606.8811712670773,0.3892413632907004,21,True,-233062216.73473924
15,2,0.32,627.7347143330537,0.387636370842051,26,True,-236563809.61086953
15,3,0.33,648.6051576782621,0.3860085057165152,11,True,-240238922.04502544
15,4,0.34,669.512247710836,0.3843834491751745,11,True,-244092486.34076118
15,5,0.35000000000000003,690.4255843132642,0.3827352658183653,10,True,-248129869.83839396
15,6,0.36000000000000004,711.3806212060848,0.38110168096798674,11,True,-252356885.52565104
15,7,0.37000000000000005,732.3470095844696,0.37945764689230943,31,True,-256779805.06379098
15,8,0.38000000000000006,753.3244913884681,0.3778070327738635,106,True,-261405374.62841433
15,9,0.39000000000000007,774.3394166447996,0.37617389659126066,9,True,-266240833.08240798
15,10,0.4000000000000001,795.2924512359839,0.37448438587022337,13,True,-271293933.3137085
15,11,0.4100000000000001,816.2665700846072,0.37280741218046404,9,True,-276572964.9706633
15,12,0.4200000000000001,837.1609382663473,0.371074759327991,9,True,-282086781.589843
15,13,0.4300000000000001,858.1297067358609,0.36939713266790386,122,True,-287844829.4925572
15,14,0.4400000000000001,879.0356155315479,0.3676836677807555,13,True,-293857179.7123291
15,15,0.4500000000000001,899.9044613913505,0.36595652528053474,11,True,-300134563.81445163
15,16,0.46000000000000013,920.7434103952247,0.3642237826397936,12,True,-306688412.4237335
15,17,0.47000000000000014,941.5274724606332,0.36247428851852664,17,True,-313530897.6673953
15,18,0.48000000000000015,962.2612473537395,0.3607146267870574,50,True,-320674979.49684274
15,19,0.49000000000000016,982.9270230460646,0.3589388606753772,11,True,-328134456.1841728
15,20,0.5000000000000002,1003.5253184193476,0.3571511475376407,13,True,-335924019.38928276
15,21,0.5100000000000002,1024.04045140826,0.3553472679424342,28,True,-344059314.1619835
15,22,0.5200000000000002,1044.4796008014712,0.35353437623964334,26,True,-352557004.33511126
15,23,0.5300000000000002,1064.849770496094,0.3517186482137202,14,True,-361434843.75464356
15,24,0.5400000000000003,1085.0648103344424,0.3498646728412789,79,True,-370711754.1273617
15,25,0.5500000000000003,1105.0855223953888,0.34796163215987624,9,True,-380407909.273198
15,26,0.5600000000000003,1125.1402684486104,0.3461098815331788,11,True,-390544828.9422702
15,27,0.5700000000000003,1145.067031392591,0.344242260832554,15,True,-401145477.8451666
15,28,0.5800000000000003,1164.8406263592306,0.34235248797367884,13,True,-412234377.78576523
15,29,0.5900000000000003,1184.3221459018337,0.3403928012210609,10,True,-423837727.76629376
15,30,0.6000000000000003,1203.9093298823539,0.33851494042111013,11,True,-435983538.04068285
16,0,0.3,587.2442381020907,0.3915195093453569,28,True,-262598237.2981328
16,1,0.31,608.0667213280917,0.38986756808942885,28,True,-266409863.90527853
16,2,0.32,628.9659772324648,0.3882572777870384,31,True,-270414756.7122972
16,3,0.33,649.8919514670984,0.386633912915169,21,True,-274618071.4756729
16,4,0.34,670.844750876946,0.3850024539919278,12,True,-279025452.5687265
16,5,0.35000000000000003,691.8234680648933,0.383366128148043,50,True,-283643041.9617295
16,6,0.36000000000000004,712.8040026490927,0.3817069029389094,157,True,-288477491.26997006
16,7,0.37000000000000005,733.8363414245864,0.3800733990830143,14,True,-293535976.96507066
16,8,0.38000000000000006,754.8662310634311,0.37842066434860394,74,True,-298826218.0990551
16,9,0.39000000000000007,775.9059651837503,0.37676342354396725,11,True,-304356497.5494386
16,10,0.4000000000000001,796.9438061664306,0.3750960662131507,14,True,-310135685.8254998
16,11,0.4100000000000001,817.942085561089,0.37339539349845136,9,True,-316173268.1004939
16,12,0.4200000000000001,838.9771409356102,0.37172045509101515,18,True,-322479374.2425167
16,13,0.4300000000000001,859.947093596689,0.37000344546891184,13,True,-329064812.3660955
16,14,0.4400000000000001,880.9156446455758,0.3682920736112141,15,True,-335941105.5511773
16,15,0.4500000000000001,901.8450616347135,0.36656511100216305,15,True,-343120532.4331279
16,16,0.46000000000000013,922.7487609839026,0.36483451955300905,12,True,-350616171.5615104
16,17,0.47000000000000014,943.6026413386013,0.3630894178189614,11,True,-358441949.91191775
16,18,0.48000000000000015,964.3138980904909,0.36128329286127664,9,True,-366612695.7287782
16,19,0.49000000000000016,985.118942252871,0.3595486178987496,12,True,-375144197.28973895
16,20,0.5000000000000002,1005.7757755352688,0.35775799149648596,16,True,-384053263.96874785
16,21,0.5100000000000002,1026.305212028421,0.3559295111582349,9,True,-393357796.7998494
16,22,0.5200000000000002,1046.8730579253363,0.3541470808403999,23,True,-403076862.80524904
16,23,0.5300000000000002,1067.245567731639,0.3523021130908283,8,True,-413230775.8319963
16,24,0.5400000000000003,1087.5505825715384,0.35045892778789656,13,True,-423841186.3947453
16,25,0.5500000000000003,1107.7551135931533,0.3486054135302016,12,True,-434931178.2470091
16,26,0.5600000000000003,1127.8093914736746,0.3467241635726782,9,True,-446525374.32660955
16,27,0.5700000000000003,1147.7902614629452,0.3448502877907415,16,True,-458650052.5294195
16,28,0.5800000000000003,1167.5887735027104,0.34294316466201447,10,True,-471333271.9977239
16,29,0.5900000000000003,1187.2952581572101,0.3410414024465199,13,True,-484605011.77389294
16,30,0.6000000000000003,1206.8391418029398,0.33912091548651774,14,True,-498497322.3054687
17,0,0.3,587.9673453797585,0.3918606562445762,22,True,-295466124.0272203
17,1,0.31,608.8421529947308,0.3902333735237637,24,True,-299756588.2778321
17,2,0.32,629.7675470632731,0.3886162548600795,36,True,-304264564.01087224
17,3,0.33,650.7181331454537,0.38698464121376736,10,True,-308995857.0383178
17,4,0.34,671.7121922111547,0.3853616677433512,42,True,-313956823.16488564
17,5,0.35000000000000003,692.7194268817419,0.38372061511383193,10,True,-319154378.3212934
17,6,0.36000000000000004,713.7482134084065,0.38207433479085084,15,True,-324596012.1527786
17,7,0.37000000000000005,734.7963279258397,0.38042444521342106,13,True,-330289805.0193487
17,8,0.38000000000000006,755.8370226251163,0.3787523050347269,9,True,-336244448.2108215
17,9,0.39000000000000007,776.932897696114,0.3771124234841459,12,True,-342469267.8897126
17,10,0.4000000000000001,797.9929070785238,0.37543518535873177,10,True,-348974251.3870878
17,11,0.4100000000000001,819.0624764934968,0.3737603364053552,12,True,-355770078.30316645
17,12,0.4200000000000001,840.1131302313311,0.3720705136502644,11,True,-362868154.04067785
17,13,0.4300000000000001,861.1345864648421,0.37036317725133394,14,True,-370280647.5525014
17,14,0.4400000000000001,882.1402817862685,0.36865132740131185,13,True,-378020532.8294736
17,15,0.4500000000000001,903.1360086922462,0.3669413979703941,16,True,-386101634.4936513
17,16,0.46000000000000013,924.0403046051225,0.3651877715062132,12,True,-394538677.874446
17,17,0.47000000000000014,944.9543151975673,0.3634546513789884,11,True,-403347343.5082875
17,18,0.48000000000000015,965.7461906162043,0.36167047451835593,12,True,-412544326.9881443
17,19,0.49000000000000016,986.5380167733774,0.3599068580354727,16,True,-422147404.04041755
17,20,0.5000000000000002,1007.2453791737147,0.35812124741829493,30,True,-432175501.36307913
17,21,0.5100000000000002,1027.9117829665154,0.35633926099594454,10,True,-442648774.11097705
17,22,0.5200000000000002,1048.4565158792057,0.3545247211314321,9,True,-453588690.32283974
17,23,0.5300000000000002,1068.8634017778202,0.352675670502776,10,True,-465018122.53737026
17,24,0.5400000000000003,1089.2148648620214,0.35083377432901486,22,True,-476961447.8583272
17,25,0.5500000000000003,1109.5970634714038,0.34903689905686647,15,True,-489444656.90573514
17,26,0.5600000000000003,1129.6407813147548,0.3471312251321643,15,True,-502495476.22377616
17,27,0.5700000000000003,1149.5798575218384,0.3452219060200853,11,True,-516143492.1712897
17,28,0.5800000000000003,1169.4447787642382,0.3433229832022433,50,True,-530420299.0556576
17,29,0.5900000000000003,1189.3181995002476,0.34146619163272685,8,True,-545359652.3806069
17,30,0.6000000000000003,1208.8161479765001,0.339510941392977,13,True,-560997642.4784274
18,0,0.3,587.0671795637629,0.39133301052488084,21,True,-328209297.8421202
18,1,0.31,607.9469076806407,0.38975766327822087,13,True,-332973555.8165361
18,2,0.32,628.817328170417,0.3881228274028188,15,True,-337979378.48845935
18,3,0.33,649.7364356126064,0.3865002416730173,13,True,-343233210.4468607
18,4,0.34,670.6797324183234,0.3848670915465112,15,True,-348742106.98395234
18,5,0.35000000000000003,691.6477529819148,0.38322830245790196,13,True,-354513745.3440687
18,6,0.36000000000000004,712.6374392450892,0.3815847910990299,80,True,-360556439.8234404
18,7,0.37000000000000005,733.6460117004822,0.37993762328245195,13,True,-366879160.5999962
18,8,0.38000000000000006,754.6620818233974,0.3782807161957725,14,True,-373491556.2526874
18,9,0.39000000000000007,775.629637676496,0.37657426343460076,9,True,-380403979.7623618
18,10,0.4000000000000001,796.6529675320838,0.37490515448863787,11,True,-387627519.2906006
18,11,0.4100000000000001,817.7117483893134,0.3732568215347147,49,True,-395174030.6616282
18,12,0.4200000000000001,838.7192008228409,0.3715695908344402,11,True,-403056175.46571654
18,13,0.4300000000000001,859.6909078244121,0.36986079190695886,69,True,-411287463.4174872
18,14,0.4400000000000001,880.6387723776181,0.3681429137024224,27,True,-419882297.765443
18,15,0.4500000000000001,901.5654092399235,0.3664209846212007,15,True,-428856026.1354166
18,16,0.46000000000000013,922.4150651698187,0.364665176255309,9,True,-438224995.965846
18,17,0.47000000000000014,943.2557520214298,0.3629198879166326,14,True,-448006615.2736967
18,18,0.48000000000000015,964.0898512414818,0.36118753546659893,11,True,-458219418.60356015
18,19,0.49000000000000016,984.7536292350911,0.35938333533160277,18,True,-468883139.95839554
18,20,0.5000000000000002,1005.3537786757661,0.3575708824716568,11,True,-480018790.42685366
18,21,0.5100000000000002,1025.9475974604961,0.35578110576179683,19,True,-491648745.48979664
18,22,0.5200000000000002,1046.502331189399,0.3539984362944819,9,True,-503796837.0354433
18,23,0.5300000000000002,1066.846540763564,0.35214648511534935,14,True,-516488456.90875125
18,24,0.5400000000000003,1087.1201553956735,0.35029552234902805,21,True,-529750666.4410419
18,25,0.5500000000000003,1107.2853818824929,0.34843149678478136,182,True,-543612318.9599487
18,26,0.5600000000000003,1127.3384377728944,0.3465561326915459,141,True,-558104191.5754035
18,27,0.5700000000000003,1147.3943934708816,0.34471812664284207,8,True,-573259129.3836578
18,28,0.5800000000000003,1167.074343763461,0.3427703292418147,124,True,-589112205.9132041
18,29,0.5900000000000003,1186.707436641734,0.3408473033147528,10,True,-605700891.392639
18,30,0.6000000000000003,1206.0775304352605,0.3388707410723508,34,True,-623065246.3234112
